lap_id,driver,air_temp,track_temp,track_usage,humidity,wind_vel,wind_dir,precipitation,cloud_cover,fog_level,fuel_level,fuel_used,tire_compound
01KC56V5V528GK3G9EVDP7MJMG,Ian Whitehead2,18.88889,22.77777099609375,15.0,0.23,2.2352,0.0,0,3,0,16.022001,3.0391376,1.0
01K7CQNK9B22XHE56ZMV7PXDHR,Ignacio Di Prizio,19.062897,19.4444580078125,57.0,0.9463149,0.13450204,6.1758156,0,1,0,51.320824,3.1104069,1.0
01KDM0QAMPZJ0QTNBB5R766VT2,Ignacio Gamez,18.915745,25.0,71.0,0.55936295,3.476544,2.4531693,0,2,0,6.7840433,3.1263444,1.0
01KDDK647CE4N0GQ53GJYJ51QD,Ignas Vincerzevskis,18.78724,23.333343505859375,42.0,0.7764754,4.9851575,2.109384,0,2,0,36.771957,3.0524528,1.0
01JSWDE4JEPZ8QPEGWSESSAQET,Isaac Mitchell (S),18.801247,19.4444580078125,-1.0,0.94735575,3.0437894,0.99650973,0,3,0,14.155401,3.050423,1.0
01KD8Z1T9NHM2DWSFMKYGAHKFG,Isabelle P Matthews,19.01925,24.4444580078125,57.0,0.5539702,2.3847265,1.7748151,0,2,0,45.59186,3.1207285,1.0
01KD4BKM0Y56KPYRYTF3FEWZ3Z,Ivan Borimechkov,18.758205,18.888885498046875,42.0,0.78546655,3.4561784,3.4482841,0,2,0,29.996185,3.1016562,1.0
01K7BP73Z4TPTN7JSP0471450B,Ivan Fraire,19.475294,22.22222900390625,71.0,0.95,2.9872663,5.048229,0,3,0,19.99054,3.0757406,1.0
01K57KKMW1D2GBKN97YQY0CW80,Ivan Murugarren2,20.002438,33.333343505859375,71.0,0.77402663,3.463067,2.056647,0,3,0,36.612354,3.0922747,1.0
01KN7X1WNHZG3HMZW92ENH6XVT,J Menger,19.354748,28.888885498046875,15.0,0.82300305,5.423749,1.3007818,0,3,0,30.255789,3.1326034,1.0
01KKVQ1B70CPJZGJ7BAM734DMH,Jack A Yates,20.772846,30.555572509765625,42.0,0.71881104,4.155861,5.2665343,0,3,0,25.98136,3.1054997,1.0
01JSMPMZ52ZQQBNA81FH5JHRJB,Jack Mcquone,19.629011,25.555572509765625,42.0,0.5319793,3.1710377,5.607976,0,4,0,39.107605,3.0053916,1.0
01KD9D51GNYPHBCAAY0R79K0TH,Jack O Farrell,19.039448,23.333343505859375,28.0,0.5727463,3.8323953,1.1162411,0,2,0,48.578583,3.0554657,1.0
01KD8GX6F4633GCT3AGPQTJ980,Jack Whyborn,18.803606,24.4444580078125,,0.7904763,5.0659046,0.47317475,0,2,0,23.305344,3.0916743,1.0
01JXW91H7C5V3XW690DKF2AGHN,Jackie Cheung,20.428978,37.22222900390625,15.0,0.8029917,3.8741734,0.58724755,0,3,0,29.302307,3.0015469,1.0
01J68BKZNETCDE2NPJPC8448CR,Jacob Nguyen3,23.88889,26.666656494140625,,0.20999998,0.89408004,0.0,0,1,0,42.234333,3.1694715,1.0
01KD9T5VNA66BKRAFGQRJ4D9V5,Jacob Smith73,18.738976,25.0,95.0,0.64895797,2.8980613,0.5851638,0,2,0,20.288326,3.118039,1.0
01KD6N1PG6G8NX3FEXF2KSYBNJ,Jacopo Corvi,18.781326,24.4444580078125,95.0,0.6630833,4.5111036,0.030646022,0,2,0,19.131247,3.110067,1.0
01KDKCMFF8ZRVY83G39ZDGCRX8,Jacopo Marzellan,18.930258,24.4444580078125,15.0,0.5686685,2.8735065,2.274406,0,2,0,35.19431,3.133292,1.0
01KDE0FG416GMTKQAW475MGP1F,Jaka Bezjak,19.04309,25.0,42.0,0.5199549,3.980849,1.6755911,0,2,0,7.0945582,3.0468464,1.0
01KDNQHNZ7NGS0X1GMQ4K38Q04,Jakob Hausinger,19.128262,25.0,57.0,0.5006305,3.465499,2.6486619,0,2,0,29.323235,3.1587505,
01K76EV02G9HM0CR1T4SNE63XR,Jakob Zeisler,19.544432,20.555572509765625,28.0,0.9496744,3.282972,0.4286253,0,3,0,40.048637,3.0414064,1.0
01KKW4PWAGZ1MB2SPRZ397M5RC,Jakub Slowikowski,20.253174,31.666656494140625,95.0,0.78012866,2.2909825,4.296012,0,3,0,32.426147,3.0752492,1.0
01KDE7K9NV0KGP7X31NF9Z4PYT,James Billingham2,18.784714,23.888885498046875,42.0,0.75173944,5.940005,5.8694634,0,2,0,33.06391,3.1348839,1.0
01K25PEG6ASD69GWHT05X4FQH0,Jamie Dorey,21.115782,29.4444580078125,28.0,0.6874736,1.3665501,1.4449736,0,3,0,41.858738,3.1311748,1.0
01K72JWKEP5GPWGE5XXW0FNTVB,Jan Chalupecký,19.610237,20.555572509765625,71.0,0.941184,4.719282,5.6165204,0,2,0,5.2161803,2.9546928,1.0
01JS6T8Y6PZF0G5MNFACM6T1G0,Jan Hilden,21.237644,38.333343505859375,42.0,0.53917927,3.06444,1.6120421,0,2,0,6.1901174,3.0856485,1.0
01KDZMR0PW2QP4XSMQ2MB06GM7,Janne Noble,19.037638,24.4444580078125,57.0,0.6739436,4.6129594,1.575626,0,2,0,29.638517,3.175419,1.0
01JYHXGGR2WTHWK01DC64XDB0Q,Jannek Jeske,20.130295,37.22222900390625,71.0,0.80422246,4.1610327,5.577066,0,3,0,34.685577,3.0157673,1.0
01JXWYZKT5C1H106CQEX0YDAHR,Jannik Putz2,19.788795,35.0,57.0,0.72199595,5.2105064,0.91798323,0,2,0,29.700474,3.157705,1.0
01KDBFVJXF6KK6DB3CF6WC5CQ0,Jared du Plooy,18.864588,23.333343505859375,42.0,0.7045215,6.5229735,0.1476056,0,2,0,39.230827,3.1145546,1.0
01KDKC814NB2ZMRXXN0A192HM0,Jared Spearman,18.967592,25.0,-1.0,0.55344534,3.0631943,2.0426824,0,2,0,10.19818,3.0915442,
01KDM3PDZVR3CNXV61KTBH6AMC,Jarrod Keen,19.325167,22.22222900390625,42.0,0.3940386,2.8762326,1.7811782,0,3,0,38.329597,3.1803293,1.0
01KD3RZR0X7JHZVXDC8SWNQK82,Jaume Calabuig,19.628881,20.0,42.0,0.37338525,1.9794303,2.521167,0,3,0,21.404053,3.0473177,1.0
01KD8GXWSJ1K903WX9Y14KW37Q,Javi Moreno Montejo,18.803177,24.4444580078125,,0.79068786,5.0056753,0.46770972,0,2,0,22.749762,3.1057093,1.0
01KD86NXG0SRCSB3ZSX39SVA0G,Javi Pérez González,18.88889,26.111114501953125,28.0,0.63,3.1292799,2.3561945,0,2,0,32.566597,3.1623516,1.0
01KDDXPJARNARZ54F018D3N232,Javier Cavero,19.049896,25.0,84.0,0.5198953,3.2685215,1.501381,0,2,0,38.96673,3.123667,1.0
01KD5EYZV7F7J848C3Z7XR88AX,Javier García5,19.771456,26.666656494140625,28.0,0.58187956,3.66239,2.1424518,0,2,0,30.478268,3.1087434,1.0
01JXVE09TW1997RF41VNJ23D80,Jay Smart,20.045721,37.22222900390625,84.0,0.725057,3.4130187,6.1581745,0,2,0,45.98213,3.067512,1.0
01KD3HK7P2GKR44YRKPFP9PAK8,Jayden Choo,20.002272,20.555572509765625,42.0,0.42738086,2.6295345,2.1657388,0,3,0,33.09363,3.1387122,1.0
01K6XRMRFK2QHZ452RS502MGJK,Jayden Harrison,19.780521,21.111114501953125,71.0,0.67080784,1.3084651,4.591499,0,4,0,48.614586,3.0215316,1.0
01KD1H76Y9TRV97P3P1Q0YVX0C,Jean Paul Vieira,18.333334,18.333343505859375,42.0,0.0,0.44704,2.3561945,0,2,0,36.494022,3.0599713,1.0
01KD7ZGH9ADF9Y50PCBYG1AMQ6,Jean-Michel Noyon,18.791052,24.4444580078125,42.0,0.7351097,3.60148,0.73942727,0,2,0,33.047127,3.0747046,1.0
01KKVYWC91EDQAGY82SGJS3ZRY,Jeff Hong,20.251234,23.888885498046875,57.0,0.7292689,2.0216875,4.5627065,0,4,0,39.3551,3.052773,1.0
01K725WFYNJX0Y644YX2HN8YWK,Jelle Wulleman,19.86778,23.333343505859375,42.0,0.8373239,3.5244052,1.015752,0,2,0,26.7413,3.0565777,1.0
01J9SPH2WD7ZBF0BRVXV2AKKRA,Jeremy Cheney,18.333334,18.333343505859375,42.0,0.29999998,0.89408004,0.0,0,1,0,4.821452,3.0204756,1.0
01K57B6CYP7TDHH0EGNYMBAE57,Jeremy Lamoise,20.765987,35.0,84.0,0.74678105,5.981734,2.1120923,0,3,0,26.44626,3.0663724,1.0
01K6RAWKMYNTR5JREGEXSHPN86,Jeroen Bos,19.896515,21.111114501953125,57.0,0.84773403,3.6761596,0.5593383,0,2,0,30.726074,3.012026,1.0
01K7CQCZH2X2K94DXP6RCQDH6B,Jeroen Scheepers,19.081135,19.4444580078125,57.0,0.94536287,0.8117655,4.430507,0,1,0,21.196373,3.1396663,
01KE33XS402N4D2SJ314KNEN8T,Jeroen Van Bakel,19.020533,20.0,57.0,0.49337536,3.4750223,1.7553173,0,2,0,-6.014439,3.0374804,1.0
01KCY39MKXAK2AZDD75T2VC085,Jerrold Vincent,18.88889,18.888885498046875,57.0,0.5,1.78816,3.1415927,0,3,0,30.670824,3.029873,1.0
01K6TT9W6J75Z9T7H4HTKRYE18,Jesper Blomberg,20.19804,21.111114501953125,42.0,0.91636515,3.4664826,5.400869,0,3,0,18.720108,3.0353534,1.0
01KJZM77B74BKH3784ZFHC5QXR,Jesse Chase,18.333334,18.333343505859375,57.0,0.45,0.89408004,0.0,0,2,0,18.112198,3.0912364,1.0
01KDMZ6BWD5ZBYV75HMD7BFBHF,Jesus Jimenez4,18.921139,24.4444580078125,42.0,0.63567936,4.778685,0.607341,0,2,0,38.39691,3.1207411,1.0
01K7E6V041E50YEP9BGP5NBQJ2,Jesus Nunez,19.092712,20.555572509765625,42.0,0.95,4.376338,6.110201,0,2,0,11.641735,3.0703683,1.0
01K7CC2867SRV3AGYAT30M3QTM,Jhonatan Morrally,19.081955,21.111114501953125,28.0,0.9457201,6.0767326,0.71600026,0,2,0,26.87779,3.048623,1.0
01K1V5V3QVYK67RGRY7D6CTFWZ,Jim Clark,22.777779,38.333343505859375,57.0,0.51000005,4.91744,5.4977875,0,3,0,33.491528,3.0551753,1.0
01KD8SPKR6R3G1SXSGV0JHPTR9,Joan Pescador,19.10502,25.0,71.0,0.5893118,2.9369514,6.1878114,0,2,0,71.39262,3.2346501,1.0
01K6TNVRPGJSPQGYSVBJHM48WF,Job Schrijver,20.277714,24.4444580078125,42.0,0.87137973,3.78902,6.1100645,0,2,0,15.538497,3.0379775,1.0
01KD5YJ4ERDVS232N49JDBNKP5,Joe Manzoli,18.93522,23.888885498046875,28.0,0.6622776,3.1061504,1.7827168,0,2,0,42.18856,3.044471,1.0
01K6V3NHJ3JBDVWDXMEZM88A76,Joe Nathan,19.523039,21.111114501953125,28.0,0.90380204,5.5356083,4.905072,0,3,0,18.111034,3.0524642,1.0
01JS6PCACRFAN72A0ZDH1TE9X1,Joe Newman,20.555557,39.4444580078125,42.0,0.67,3.1292799,1.5707964,0,1,0,45.82025,3.056932,1.0
01KC56T1HHP7F3331KA72J6A5H,Joe Ray,18.88889,22.77777099609375,15.0,0.23,2.2352,0.0,0,3,0,69.30351,3.0948825,1.0
01KD98H9B5BY4VFH5HGV1B92NH,Joel Catalán Ferruz,18.804874,24.4444580078125,,0.7898491,5.042125,0.44259852,0,2,0,25.67283,3.0916061,1.0
01KDG8VTNA84JF4MN9YX675PQY,Joey Ancheta,18.73656,23.888885498046875,42.0,0.56395084,3.115249,1.8796535,0,2,0,45.134007,3.165113,1.0
01JW29BDV61A8C6YNNWK907BGF,Joey Costello,24.121641,24.4444580078125,42.0,0.476805,0.7588232,2.8161006,0,1,0,48.43349,3.0955648,1.0
01KCYTC428AK7EBF9PEXJ78SAR,Joffrey Pasca,18.715626,18.888885498046875,42.0,0.90376866,5.4294066,4.453626,0,2,0,39.388504,3.13662,1.0
01KGFXCZRZCDT14WX7MH8SZ36H,Johan Pronk,18.856686,24.4444580078125,57.0,0.53771603,1.5052819,1.9861865,0,2,0,24.13888,3.0879922,1.0
01K6TVVCVT2CFB139AXKY97AMK,Johannes Trepmann,19.724844,20.555572509765625,57.0,0.94585425,3.916269,5.1276793,0,3,0,39.85412,3.0519989,1.0
01KC56ZNCMXTCD1G7PJVFQ6F0Z,John D Howe,18.88889,22.77777099609375,15.0,0.23,2.2352,0.0,0,3,0,24.135069,3.093707,1.0
01K733J5ABQHXR1D0V46YM69Y2,John Daniels3,19.405495,21.111114501953125,57.0,0.9394123,3.0842345,4.9941607,0,3,0,41.3026,3.017835,1.0
01KDCBRCQ0ZVTTQ1ASTNC84XM0,John Jevicky,18.736485,18.888885498046875,,0.95,4.7828946,4.147672,0,3,0,39.912014,2.966774,1.0
01KD5JWEPB4SHVSBGXGHCJ2FGM,John Lloyd3,19.181856,25.0,42.0,0.59348124,2.9181688,2.0273767,0,2,0,42.786346,3.060208,1.0
01KDKC4RYN5TZJD58WCJSSZT4S,John Rossignol,18.966269,25.0,15.0,0.55388254,3.3538435,1.8331659,0,2,0,10.821016,3.0442412,
01KDGKM25M6WR2F7VTX6ZQ9FRT,John Törnlind,18.85709,24.4444580078125,57.0,0.6904689,3.4108145,4.9002123,0,2,0,5.084004,3.0071619,1.0
01K7CTD0JP4NQV5P7D9SE5DHAB,Jonas Parren2,19.311003,20.555572509765625,57.0,0.95,0.7017878,4.6334386,0,1,0,-9.105203,2.9758682,1.0
01K7D3T4ZP128G5ECKDQQ826TT,Jonathan Medina2,19.152773,22.22222900390625,57.0,0.95,5.3361034,5.089469,0,2,0,38.748936,3.1690075,1.0
01K74W0P3KJNXVC65EBFQ9T2CT,Joonas Pänkäläinen,19.098343,20.555572509765625,57.0,0.95,3.2198203,3.1032023,0,3,0,8.918555,2.854122,1.0
01KKV5T36A4G2TZX1EEEVX9KHK,Jordan Butler3,20.190655,28.888885498046875,84.0,0.731175,4.324362,5.217904,0,3,0,32.600975,3.0816944,1.0
01KDMZ53XMBZJCXWXZERK665W1,Jordi Capdevila3,18.928381,24.4444580078125,42.0,0.6425133,4.538428,0.822848,0,2,0,28.630793,3.2052746,1.0
01K730FTJFWGZ6HQWSRMJ8QGKY,Jorge Laguna,19.881529,23.888885498046875,57.0,0.9349489,3.6482654,5.8858867,0,2,0,20.7858,3.0299335,1.0
01K7859WHBH90ET4M51DFC22Y4,Jose Andres Parra Torres,19.980007,21.666656494140625,28.0,0.77862066,3.2929058,1.7238775,0,3,0,66.45095,3.172261,1.0
01KDD6XHWN38G99GDP0JD01NGA,Jose Antonio Zamorano,19.353474,25.0,28.0,0.49453995,3.5302606,1.3125778,0,2,0,35.93746,3.1470866,1.0
01KDN21FBJAMZ52PMPM2R4KZ0Y,Joseba G Ganzabal,19.005554,24.4444580078125,42.0,0.6788427,4.464057,1.2102028,0,2,0,30.748926,3.060022,1.0
01KD4Z5SS69AQ6H86G6SPNZDQN,Joseph Hammill,18.687399,20.0,42.0,0.83198553,2.8927639,0.65690964,0,3,0,26.743422,3.128959,1.0
01KKT3FAP38B6JFR4YVQB9M44P,Joseph Leurck,20.857641,32.77777099609375,28.0,0.7381712,2.576161,5.0174394,0,3,0,35.201195,3.0536108,1.0
01K783Z5S0EZYJQ0TX56SAFQM7,Josh Taylor12,20.0494,21.111114501953125,15.0,0.81554073,3.673921,0.8215477,0,2,0,36.719837,3.0725083,1.0
01K6PSEGE047JY02PC28YYK565,Joshua Herrin,21.111113,26.111114501953125,42.0,0.64,2.2352,0.0,0,3,0,72.57862,3.1032863,1.0
01KDN4P7AXE5QBK60ED4KK2JQK,Joshua JK Smith,19.23162,25.555572509765625,-1.0,0.5038762,2.4855454,3.0480485,0,2,0,20.95596,3.1129515,
01KDGFC2PH132T6T399GCGD6ZF,Joshua Wilk,19.171946,25.0,15.0,0.5354369,3.6019566,1.3666912,0,2,0,18.16149,3.06576,1.0
01JXVDGCXD31KDJWH7QEZD40RV,José Toríz,20.150768,37.22222900390625,57.0,0.8285194,4.0905886,5.697971,0,3,0,35.58696,2.9699001,1.0
01KDKC1CPVJBPSKGHW7ASDH6NB,Juan Carlos Rovira,18.9424,25.0,15.0,0.5617744,2.0957942,2.1063952,0,2,0,21.080624,3.2404268,1.0
01KCZCKCWSSEWFG2W1NNRJCN8K,Juan Miquel Ciceron,20.0,20.0,57.0,0.49999997,3.1292799,3.1415927,0,3,0,10.221827,3.0111694,1.0
01JVN40EGEEKXJS6GQTYKXS1GZ,Julen Delgado,22.512014,24.4444580078125,15.0,0.55955714,2.609468,2.1365018,0,2,0,45.49636,3.1084971,1.0
01KD8H0D7CG0AZTVP9XND9GCC3,Julian Emiliani,18.809832,24.4444580078125,,0.78461283,4.986276,0.38464898,0,2,0,38.053658,3.0574276,1.0
01KD689XWCN6H5XDHQZ2DF1F0T,Julian Leuchs,19.390507,25.0,42.0,0.5390473,3.3976636,1.4128605,0,2,0,36.149563,3.0868375,1.0
01KDP75VTHGTQJXWT55PQ9RAB2,Julian Sanders,18.723381,24.4444580078125,42.0,0.88083106,6.7192855,1.357207,0,2,0,29.99192,3.0766182,1.0
01KDJZSXWCNRPX4WGQYRPQ0W98,Julien Chaserant,18.808655,23.888885498046875,57.0,0.72234064,4.643302,5.4104323,0,2,0,21.92531,3.032995,1.0
01KD19CPG3MG0W17EWBC44XNXG,Julio Ortiz,19.967705,20.0,42.0,0.2753851,1.4931006,1.4034034,0,3,0,36.528515,3.0006034,1.0
01KD3C4TZTYRF5TE7810VSP1B7,Julián Silveira2,20.333628,20.555572509765625,28.0,0.3271466,0.32121074,1.9837289,0,3,0,29.742373,3.0688193,1.0
01JXX7ZE0914R20VW2X7BTZEDC,Juraj Geusic,19.97959,36.111114501953125,71.0,0.9099034,4.7276263,5.9702024,0,3,0,33.051155,3.0061977,1.0
01KDCGDXVEX1NJG0SMMSVAAMGQ,Justin Cornett2,19.075613,25.0,71.0,0.5883777,2.249701,2.3966177,0,2,0,14.056372,3.0990376,
01JXVP47WP5E4YB9BD6BWSTNTK,Justin Hess,19.831541,33.888885498046875,-1.0,0.8022376,4.046457,1.207462,0,3,0,28.529165,3.0879092,1.0
01KDKC0R7003GZEX05G4STNRXP,Kacper Amanowski,18.947197,25.0,-1.0,0.56018794,3.0657253,2.193637,0,2,0,17.738998,3.017592,1.0
01KDP2N3QK12YYVY353GVBCB53,Kali Whoopy,18.981478,25.0,-1.0,0.6701216,5.686144,6.0805407,0,2,0,32.192837,3.1187782,1.0
01KHZC2R8SJFA54AJBQXM8GF4M,Kamari Odom,20.226542,25.555572509765625,57.0,0.16715482,0.5321587,1.672383,0,2,0,10.605904,3.2132053,1.0
01K70NV05WGKQSBM859MEE7JJK,Karim Fara,19.05611,20.555572509765625,57.0,0.7554521,3.5169613,0.027677711,0,2,0,46.193027,3.0531054,1.0
01KDHAFC3ZD6E6KTR1JFPNGZFZ,Karthik Pai,18.950043,24.4444580078125,,0.54776484,3.9703796,1.8110824,0,2,0,38.910503,3.1922073,1.0
01JW6NS5DGXXD5AGJ71M0V0V7N,Kasper Venneberg Jensen,24.163244,25.0,,0.59146214,3.543793,2.459469,0,2,0,4.6386194,3.1175458,1.0
01K7BMQKQ4510HJ6HEMMEFJBTZ,Kaydan Whetstone,19.019438,19.4444580078125,-1.0,0.88418627,0.97515965,3.7547364,0,1,0,33.12555,3.058796,
01K6YCTKPEW8X0277EM3R5Z8Q8,Kazuya Muramatsu,19.404783,20.555572509765625,100.0,0.94702417,2.9918282,1.0764447,0,1,0,82.03616,3.1082582,1.0
01K7WJ4V69W32PBNDY4962BJ6Q,Keegan Calic,19.434376,25.0,,0.94890875,1.4980025,4.822512,0,1,0,48.447037,3.0569625,1.0
01KDFWGDCGPFBS985WR9Z6XD8P,Keith Hemsoth,20.0,20.0,57.0,0.39999995,3.1292799,2.3561945,0,3,0,3.615477,3.0492322,1.0
01KDKTSWTWR9T7FHJYQZW13XKM,Kerri Williams,18.618748,23.333343505859375,15.0,0.949074,4.1180944,1.4527336,0,2,0,29.902943,3.0677927,1.0
01KDAT6WTQ1AHDWNVA1HCV9MFB,Kevin Akkus,19.621552,24.4444580078125,-1.0,0.47652543,4.591042,2.4862614,0,2,0,34.68406,3.1323664,1.0
01K77MF3WPRSHEXTQT7DXK1YFE,Kevin Bouter3,18.715397,20.0,42.0,0.95,2.4497566,0.033558067,0,1,0,36.382435,3.1355522,1.0
01KD72VNW5AD33MKJZG1RA1J2X,Kevin Cervantes,18.711075,23.333343505859375,28.0,0.7920066,6.000639,2.19827,0,2,0,36.66575,3.0952778,1.0
01KDC5X5MYYA1MPKD6XN0J91H3,Kevin Haire,18.771696,23.333343505859375,,0.6431164,4.3040123,1.7258326,0,2,0,39.0252,3.179237,1.0
01KCY8CT41311440RVNWKYV0BH,Kevin Lazar,18.918697,19.4444580078125,57.0,0.49413142,1.4184916,4.8803735,0,2,0,24.669891,3.1080737,1.0
01K74X0XNWENQZB9HED4M8CKS6,Kevin Lemmens,19.480818,21.111114501953125,57.0,0.8708842,3.0591898,2.516161,0,2,0,87.610245,3.1623793,1.0
01KHHH7Z1NCB0PJPX3VNH483WB,Kevin Plante,19.025064,21.666656494140625,42.0,0.33805004,0.9787505,4.4978404,0,1,0,26.44567,3.215042,1.0
01K7DJ9Q0E2RF7AWM3AX5SVA7N,Kevin R Maillard,21.311172,24.4444580078125,,0.61298144,1.301961,2.9637623,0,2,0,4.444289,3.0536838,1.0
01K776DRRKGDK95CJ548MP8SVX,Kevin Smolny,19.42535,21.666656494140625,57.0,0.95,3.655431,5.3250723,0,3,0,26.66486,2.9894025,
01KDEYF8NCHE4RAB71PGTJ2NBG,Kienan Laframboise,19.023787,23.888885498046875,57.0,0.75564015,5.433853,6.237362,0,2,0,19.950642,3.1333911,1.0
01K1QF65NRP5V765WWHZ3GJMGD,Kieran Potter,18.333334,21.111114501953125,15.0,0.45,0.89408004,0.0,0,3,0,36.24702,3.1429155,1.0
01KDDBQAPHPERDZJR4ZEX4C9R9,Kim Meng Im,18.740927,23.888885498046875,15.0,0.6686022,4.432046,6.264635,0,2,0,32.939644,3.0776834,1.0
01KNGT33G351GXBS7KENQ82Z73,Kobe Marshall,19.21819,21.666656494140625,,0.73896164,1.6055236,2.2323475,0,3,0,32.781456,3.1583374,1.0
01KD7QY4BHR47JPFJ7CDXQBCT5,Kornel Grochala,18.768145,24.4444580078125,57.0,0.8176252,3.9397168,0.7365181,0,2,0,36.606453,3.034539,1.0
01K6ZGAP1G7XX9Y5W7YN8DRKVE,Kouji Itoh,19.345022,22.77777099609375,42.0,0.86860514,3.9251606,5.2903976,0,2,0,17.791658,3.0983818,1.0
01KDJ9N5K7VGB26EZMM5TDGKXR,Kristóf Jánossy,19.084785,25.0,71.0,0.5757302,2.7425525,1.5762421,0,2,0,17.150318,3.1350102,
01KD5YCP125WHZPD6WAPQV96S7,Krisztián Hardi,19.268066,25.555572509765625,57.0,0.47573924,1.6350472,2.65117,0,2,0,45.440586,3.0111566,1.0
01KD5VZ6GGANKMJFM3ND55M0JB,Krzysztof Olender2,18.916546,25.0,28.0,0.64345616,3.8556721,2.4402184,0,2,0,30.726223,3.058814,1.0
01KDK46DSE5VM27ABSVJ7QCJEC,Krzysztof Piekut,18.811415,23.333343505859375,42.0,0.7444826,4.5262413,0.82642,0,2,0,30.477703,3.0715642,1.0
01KDHTKCVN6FHRKYEQDCTM1N5N,Krzysztof Podsiadlowicz,18.743992,23.888885498046875,,0.73907304,6.9647427,0.60283536,0,2,0,30.258213,3.0728402,1.0
01KD3AJE5Y4RSVHJ4YB2HTMGMJ,Kwon Junhu,19.48813,20.0,42.0,0.31022716,0.5327179,4.090114,0,3,0,36.33571,3.1067338,1.0
01JS96H53C0YNDBZ5HAAFES9T2,Kyle Mercer2,20.818085,37.22222900390625,,0.56659496,4.2069235,1.441775,0,1,0,6.810197,3.0916722,1.0
01KDH0GVNGPRQ0JKKC833DYYRK,Kyle Roy,19.12629,25.555572509765625,100.0,0.50393516,3.455135,1.6758744,0,2,0,48.413044,3.0523226,
01JXWHJ0HBPG40SKJ9W3YWYWWS,Lachlan Olsen,20.346457,32.22222900390625,57.0,0.70754856,3.6247897,0.73639554,0,2,0,38.718384,3.1224797,1.0
01KDAKEDE4147PS6N83RAVF54A,Lachlan Rollo,18.892076,23.888885498046875,15.0,0.6411639,5.2274613,1.1005784,0,2,0,42.50962,3.051761,1.0
01K6VK8STF8JAMF39Q7J0GMF07,Laken Shaw,19.436209,20.555572509765625,42.0,0.90262365,3.2805183,3.297138,0,3,0,24.84501,3.0230553,1.0
01KDP47W41N9GJ8FQ7FRPZ7BV8,Lars Mertens,18.74484,22.77777099609375,42.0,0.8363904,6.9120965,0.501867,0,2,0,45.686916,3.117761,1.0
01KDNQHJRYHEY4BT6RPR6VF4T3,Lars Mulder,19.125353,25.0,57.0,0.51068425,3.908773,2.4686103,0,2,0,16.635445,3.1017764,1.0
01K6ZRK6APZ94H660AE4GAA95C,Laurin Dierkes,19.095926,22.22222900390625,42.0,0.95,5.151747,5.4316573,0,2,0,8.45065,2.7572803,
01KGFTR0JDT0SEQBJ0P3TX25SD,Leandro Espindola,18.987148,25.0,-1.0,0.65524864,3.2298572,1.6629754,0,2,0,13.295958,3.1102188,1.0
01KDE6HVXGS7AD0MNP4K7XXSQG,Leandro Pacheco2,18.653093,24.4444580078125,57.0,0.8425923,4.530681,5.000917,0,2,0,36.62521,3.0794513,1.0
01K6ZEBTV0CVS930BAKFKTTJD4,Leon Bentvelzen,19.323154,23.333343505859375,57.0,0.95,4.218166,0.85906094,0,2,0,33.08076,3.080209,1.0
01JVQT415T537JSK1RFP88C86Y,Leonardo Reis3,25.754173,27.77777099609375,28.0,0.23475479,1.1962875,4.3035703,0,2,0,45.74092,3.082444,1.0
01KDDV98633AT9X4GV2MPMJYFD,Lhacen Delzaghere,18.986515,24.4444580078125,,0.46885172,2.9274616,1.8713255,0,2,0,20.090126,3.139322,
01K6ZJQ9W58A8MKJF3YN3TPNXH,Liam Branco,19.058958,20.0,,0.95,1.6652614,5.7022367,0,3,0,4.023501,3.021654,1.0
01KDJKNPJT0F9FYJHPS6PRBHZ2,Linus Rupp,18.934847,23.888885498046875,84.0,0.7288416,7.1327953,1.6979285,0,2,0,25.512856,3.1289032,1.0
01KE6TJEFQBT3JZRD2NEDV93MB,Liu Shibo,18.712767,24.4444580078125,71.0,0.755492,2.9096186,0.846317,0,2,0,36.634106,3.059295,1.0
01KD8GYX7K17R0FEYJ6X22P000,Lu Xinyuan,18.808544,24.4444580078125,,0.786342,4.443292,0.304959,0,2,0,35.561527,3.0536945,1.0
01KD5YNWFFATEKQSCS5S9W97BZ,Luc Sarramea,19.06905,23.888885498046875,42.0,0.6416216,3.2806096,1.125703,0,2,0,7.642885,2.9956381,1.0
01K77W8XEKHFKHA464KVKR4CM3,Luc Sloots,19.200584,30.555572509765625,15.0,0.95,2.8987598,0.23099011,0,4,0,32.39191,3.0440798,1.0
01KDDJVXB39BK8ENYNWEGNFMYS,Luca Filadoro,19.300081,25.555572509765625,71.0,0.49876544,2.325252,2.4218435,0,2,0,13.550306,3.0618896,1.0
01K7285MRTN3ENQKETCDT4X67V,Lucas Balcerak,19.398579,21.666656494140625,-1.0,0.86658585,1.9974061,4.4999595,0,3,0,35.753788,2.9835823,1.0
01KDE81MSGJ7790AH963B62AKG,Ludovico Piccolo,19.384941,25.555572509765625,42.0,0.58329535,1.9335896,2.2426476,0,2,0,32.60339,3.1623125,1.0
01KDJTNE4NEG2AXMBT4121ZJNV,Ludwig Vittinghof,18.64411,23.333343505859375,57.0,0.95,5.766516,0.53740853,0,2,0,20.895914,3.007317,1.0
01KDNYGKJVDB7AZXNV93RWW2K5,Luis Ramos6,18.7899,24.4444580078125,-1.0,0.69509584,6.2998633,5.790702,0,2,0,26.454252,3.04739,1.0
